pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
2423230,2,1,1,1,9,2,9,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,0,1,0,0,1,1,1,3
5845528,3,1,1,1,15,7,15,0,0,1,0,0,12,12,0,0,1,1,0,8,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,1
6394240,3,1,1,1,16,9,16,0,0,1,0,0,8,8,0,0,4,4,0,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,40,9,0,0,0,1,5,2,1,2,1
4742492,3,1,1,1,8,10,8,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,1,0,1,2,1
2591461,2,1,1,1,5,4,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,2,1,1,0,1,1,2,3
8287356,2,1,1,1,9,5,9,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,8,0,1,0,1,1,1,1,2,1
6530710,2,1,1,1,28,18,28,0,0,1,10,10,10,10,1,1,1,1,13,11,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,15,0,0,0,1,0,3,1,2,1
4320985,1,1,1,1,11,7,11,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,5,0,2,0,0,0,1,1,2,3
3878585,1,2,2,1,33,15,33,0,0,1,13,13,13,13,1,1,2,2,14,14,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,4,0,35,0,0,0,0,2,8,1,1,3
1094982,1,4,4,1,107,20,107,0,0,1,35,35,32,32,1,1,1,1,35,32,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,1,4,1,1,9,5,5,235,0,102,1,99,99,15,1,1,1
8668926,3,2,1,1,29,23,26,0,3,1,14,14,5,5,1,1,1,1,16,6,1,1,1,1,2,2,2,1,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,2,4,1,4,4,2,1,1,0,45,3,0,0,1,0,1,4,1,2,1
9060862,3,2,1,1,35,28,35,0,0,1,0,0,18,18,0,0,6,6,0,20,1,2,1,1,1,2,2,9,1,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,2,4,3,1,1,0,56,5,0,0,1,0,0,3,1,2,1
1323880,3,2,2,1,7,18,7,0,0,1,18,18,0,0,1,1,0,0,15,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,2,1,4,4,4,1,1,0,18,25,0,0,1,0,3,3,1,2,1
7714572,3,3,0,1,22,9,22,0,0,1,2,2,2,2,1,1,1,1,3,3,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,0,24,14,0,2,1,0,1,1,1,1,1
5327200,3,3,1,1,63,21,61,2,0,1,51,51,0,0,2,2,0,0,41,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,3,3,3,2,2,3,3,3,1,1,1,0,97,13,0,11,1,1,4,8,1,1,1
8079002,1,4,4,1,45,14,45,0,0,1,7,7,7,7,4,4,4,4,20,10,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,1,4,1,1,9,2,0,22,0,0,2,8,6,4,1,1,1
7856478,3,2,2,1,36,14,36,0,0,1,7,7,7,7,4,4,4,4,10,11,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,0,0,85,500,0,0,8,8,10,1,1,3
8307046,3,3,2,1,7,3,7,0,0,1,5,5,11,11,1,1,1,1,6,12,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,40,0,0,0,0,0,5,3,0,1,1,2
9287204,3,4,0,1,36,8,36,0,0,1,20,20,0,0,4,4,0,0,8,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,22,10,0,3,1,3,2,4,1,2,1
7826901,2,1,1,1,14,25,14,0,0,1,12,12,5,5,1,1,1,1,8,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,1,4,1,4,4,4,1,1,0,0,2,0,10,2,0,1,3,1,2,3
6446668,1,2,2,1,24,14,24,0,0,1,3,3,6,6,1,1,1,1,12,7,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,2,2,2,2,4,4,4,4,1,1,9,2,0,33,0,1,1,1,1,3,1,2,2
5714333,1,1,1,1,66,20,66,0,0,1,23,23,27,27,1,1,1,1,40,28,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,0,0,58,0,0,1,7,1,4,1,2,1
5952185,3,1,1,1,52,18,52,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,4,2,1,4,3,2,2,0,64,3,0,0,0,3,1,3,1,1,1
5069252,3,3,3,1,52,28,52,0,0,1,21,21,30,30,4,4,4,4,22,34,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,0,109,8,0,0,1,2,1,7,1,2,1
2721134,2,1,1,1,10,3,10,0,0,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,2,0,1,1,0,0,1,1,1,3
8679421,1,2,1,1,19,25,19,0,0,1,6,6,6,6,1,1,1,1,4,4,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,22,0,0,0,0,1,2,1,2,1
3391995,2,1,1,1,20,6,20,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,2,14,28,12,4,12,12,2,1,1,3
9490742,2,1,1,1,21,6,21,0,0,1,5,5,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,5,0,0,0,1,0,1,1,2,2
2213350,2,1,1,1,17,7,17,0,0,1,4,4,4,4,1,1,1,1,3,1,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,10,0,0,0,0,0,2,1,2,3
8558203,1,2,2,1,14,7,14,0,0,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,2,2,0,0,0,1,0,0,1,2,3
5915710,1,1,0,1,12,5,12,0,0,1,2,2,3,3,1,1,1,1,2,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,4,0,0,0,1,1,2,2
8914936,2,1,1,1,14,7,14,0,0,1,8,8,5,5,1,1,1,1,3,3,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,10,1,1,1,1,1,2,3
7500977,1,2,1,1,12,12,12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,3,0,1,1,1,1,1,1,3
1908348,1,1,1,1,9,4,9,0,0,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,2,0,2,1,1,0,1,1,2,2
5568994,1,1,1,1,5,2,5,0,0,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3
6509262,2,2,1,1,10,3,10,0,0,1,2,2,2,2,1,1,1,1,4,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,0,0,0,0,1,1,2,3
5956672,3,1,1,1,20,11,18,2,0,1,0,0,20,20,0,0,2,2,0,20,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,1,2,1
6244698,3,1,1,1,10,6,10,0,0,1,6,6,6,6,1,1,1,1,9,7,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,1,1,1,2,1
2747993,3,1,1,1,18,17,18,0,0,1,16,6,0,0,7,3,0,0,19,0,1,2,1,1,1,2,2,9,1,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,1,1,0,0,1,1,1,0,1,2,1
5990314,3,1,1,1,11,11,11,0,0,1,8,8,7,7,0,0,1,1,10,7,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,1,1,1,2,2
6046038,3,2,1,1,16,4,14,1,1,1,0,0,17,14,0,0,4,4,0,20,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,3,0,1,1,2,1
3467102,3,1,1,1,11,10,11,0,0,1,4,4,4,4,1,1,1,1,6,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,1,0,2,1,1,3
9636652,3,2,2,1,17,4,17,0,0,1,0,0,6,6,0,0,1,1,0,6,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,12,0,0,1,0,0,1,1,2,1
1966462,3,2,2,1,26,11,10,8,8,1,6,6,7,7,1,1,1,1,6,6,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,1,1,2,1
3782842,1,1,1,1,10,5,10,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,3,10,0,10,1,2,1,3,1,1,3
7907820,2,2,2,1,12,11,12,0,0,1,5,5,4,4,1,1,1,1,6,5,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,12,1,1,1,1,1,2,3
8507796,2,4,4,1,30,8,28,0,2,1,12,12,8,8,1,1,1,1,10,8,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,0,1,3,3,1,1,2,3
2129377,1,2,2,1,38,24,38,0,0,1,18,18,16,16,1,1,1,1,19,16,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,1,0,27,0,1,0,0,1,7,1,1,1
7830765,3,4,0,1,33,12,33,0,0,1,23,23,0,0,2,2,0,0,31,0,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,1,1,4,4,4,4,1,1,0,42,3,0,1,1,0,3,3,1,2,1
1784039,3,10,0,1,56,64,56,0,0,1,2,2,85,85,1,1,2,2,55,87,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,1,1,4,1,4,1,1,1,0,75,15,0,3,1,2,1,6,1,2,1
2870914,3,4,0,1,33,18,33,0,0,1,0,0,13,13,0,0,1,1,0,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,0,69,3,0,0,1,1,1,2,1,2,1
1215427,3,2,2,1,51,19,51,0,0,1,24,24,0,0,1,1,0,0,60,0,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,0,87,7,0,1,1,0,3,6,1,1,1
8174717,3,1,1,1,8,55,8,0,0,1,26,26,22,22,3,3,3,3,26,16,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,2,2,2,2,4,1,1,1,3,44,44,0,3,0,6,4,7,1,2,1
3233217,1,2,2,1,72,50,72,0,0,1,15,15,15,15,15,15,15,15,15,15,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,1,4,1,1,9,15,0,376,0,291,1,72,12,49,1,1,1
7412024,3,2,0,1,49,11,49,0,0,1,0,0,27,27,0,0,2,2,0,17,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,2,4,4,1,4,1,1,1,0,92,15,0,3,1,1,2,3,1,2,1
2647446,3,8,6,1,43,69,43,0,0,1,168,92,42,42,8,8,8,8,38,50,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,3,58,12,0,1,1,1,4,5,1,2,1
9191812,3,1,1,1,30,6,30,0,0,1,14,14,15,15,1,1,4,1,25,19,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,3,4,2,4,4,1,1,1,0,36,13,0,0,1,1,1,3,1,2,3
7797569,2,1,1,1,9,4,9,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,1,0,0,1,1,1,1,1,1,1
5287547,3,2,2,1,23,8,13,10,0,1,6,6,0,0,2,2,0,0,8,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,1
7897921,3,1,1,1,12,7,12,0,0,1,4,4,4,4,2,2,2,2,16,6,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,40,1,0,5,0,1,1,1,1,2,1
1135332,3,1,1,1,6,2,6,0,0,1,9,9,7,7,1,1,1,1,4,7,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
2973225,3,2,1,5,6,1,6,0,0,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,3,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,0,0,1,1,2,1
1989378,3,1,1,1,3,3,3,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3
6604021,3,1,1,1,17,5,17,0,0,1,0,0,15,15,0,0,1,1,0,8,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,0,0,1,1,2,1
4769385,3,1,1,1,21,7,21,0,0,1,6,6,8,8,1,1,1,1,15,8,1,1,2,1,2,2,2,1,9,1,9,9,9,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,1,1,1,1,1,2,1
4343888,3,1,1,1,25,10,15,10,0,1,9,9,0,0,1,1,0,0,2,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,1,5,0,0,0,1,0,1,1,2,1
7211097,4,1,1,1,38,21,38,0,0,1,3,3,3,3,1,1,1,1,9,9,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,3,3,3,3,3,3,4,4,2,1,2,2,0,19,50,0,0,0,1,6,1,2,3
8693833,2,1,1,1,20,20,20,0,0,1,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,2,0,0,0,0,0,2,1,2,3
7645930,2,1,1,1,32,11,32,0,0,1,16,16,12,12,1,1,1,1,16,12,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,8,0,2,1,2,2,2,1,2,1
1731042,2,4,4,1,20,10,20,0,0,1,6,6,4,4,1,1,1,1,4,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,18,0,0,1,5,5,2,1,2,1
9205626,1,1,1,1,12,9,12,0,0,1,3,3,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,16,0,1,1,1,1,4,1,2,3
4550258,2,1,1,1,51,12,51,0,0,1,9,9,10,10,1,1,1,1,15,11,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,1,0,30,0,28,1,0,2,4,1,1,1
8754816,1,2,2,1,26,16,26,0,0,1,15,15,15,15,1,1,1,1,7,15,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,1,0,100,1500,26,5,26,29,4,1,2,1
7408956,1,3,3,1,91,42,91,0,0,1,31,31,36,36,2,2,3,3,26,39,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,1,2,1,1,9,5,0,192,0,0,8,91,1,18,1,1,1
4932027,1,4,3,1,48,60,48,0,0,1,31,31,31,31,1,1,1,1,32,32,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,0,0,32,0,24,1,16,1,17,1,1,1
5135648,2,1,1,1,8,4,8,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,0,1,1,3
5093231,2,1,1,1,15,4,15,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,1,0,0,1,2,1,1,3
6101280,1,1,1,1,7,7,7,0,0,1,2,2,3,3,1,1,1,1,2,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,2,3
9843213,2,1,1,1,10,5,10,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,5,0,0,0,0,0,2,1,2,1
9721403,2,2,2,1,45,24,45,0,0,1,17,17,29,29,1,1,1,1,41,30,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,2,0,65,0,2,0,1,3,6,1,1,1
8519560,3,1,1,1,11,5,11,0,0,1,14,14,0,0,1,1,0,0,14,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
9924175,2,1,1,1,15,5,15,0,0,1,7,7,7,7,1,1,1,1,10,10,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,15,0,0,0,0,1,1,1,2,3
6901073,1,1,1,1,10,3,10,0,0,1,4,4,0,0,1,1,0,0,4,0,1,2,2,1,2,2,2,9,9,1,9,9,9,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3
7248807,3,1,1,1,12,3,12,0,0,1,9,9,9,9,1,1,1,1,6,10,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,3,0,1,1,2,1
5173897,3,1,1,1,11,3,11,0,0,1,3,3,0,0,1,1,0,0,9,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,2,1,2,1
2793395,1,5,5,1,127,41,127,0,0,1,31,31,55,55,1,1,1,1,63,55,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,4,4,1,1,4,1,1,9,17,0,169,0,0,1,4,60,42,1,2,1
1564291,1,1,1,1,14,16,14,0,0,1,2,2,2,2,1,1,1,1,2,3,1,1,1,1,2,2,2,1,1,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,0,0,1,0,20,0,5,5,4,1,2,1
4822574,1,2,2,1,32,5,24,8,0,1,12,12,10,10,4,4,3,3,16,13,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,3,3,2,3,3,1,1,9,0,0,25,0,0,1,1,10,3,1,1,3
8324403,2,1,1,1,21,12,21,0,0,1,9,9,9,9,1,1,1,1,15,5,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,5,50,26,0,21,1,27,0,3,1,2,3
2729379,1,2,2,1,44,10,44,0,0,1,14,14,13,13,2,2,2,2,36,15,1,2,1,1,1,2,2,9,1,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,2,1,20,0,20,1,5,3,5,1,1,1
8160459,2,2,2,1,35,11,35,0,0,1,9,9,22,22,3,3,3,3,10,10,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,4,1,4,4,1,1,9,1,1,35,0,0,0,5,7,5,1,2,1
8752100,1,1,1,1,70,38,70,0,0,1,22,22,48,48,4,4,4,4,34,10,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,1,1,1,9,26,0,191,0,72,2,72,75,10,1,1,1
7068264,2,3,3,1,32,9,32,0,0,1,7,7,11,11,1,1,1,1,10,6,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,4,4,1,2,1,4,4,1,1,9,1,0,17,0,1,0,0,7,4,1,2,1
9622574,3,3,1,1,37,40,37,0,0,1,54,48,0,0,2,2,0,0,52,0,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,2,2,4,4,2,1,1,1,0,60,11,0,4,1,1,2,5,1,2,1
