_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
2859,5662757,DELHI,CENTRAL,2,South Delhi Municipal Corporation-Municipal Corporations,055-S Daryaganj,,,5,1,6,12,4,110002,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2860,7787769,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,3,3,1,12,5,110009,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,102,61,16,14,0,0
2861,5222962,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,037-S Matiala,,,5,2,6,12,1,110043,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2862,3924972,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,009-S Subhash Nagar,,,5,2,6,12,1,110027,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2863,9258878,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,027-E Raghubarpura,,,3,1,1,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,29,0,0,0,0,0
2864,8015306,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,057-N Rohini-F,,,5,3,6,12,1,110089,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2865,4956039,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,020-S Vikaspuri,,,3,3,1,12,5,110059,2,2,3,0,2,19,4,0,0,1,1,1,1,9,210,1,25,14,0,1,2,3
2866,9660616,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,038-S Dwarka-B,,,3,3,1,12,5,110075,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,78,66,5,2,0,0
2867,4487766,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,027-S Nawada,,,3,3,1,12,5,110059,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,38,29,3,0,0,0
2868,5756710,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,020-S Vikaspuri,,,3,2,1,12,5,110018,2,2,3,0,2,19,0,0,0,1,1,1,1,9,226,1,0,25,0,3,0,0
2869,8536998,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,095-S Badarpur,,,5,2,6,12,1,110044,2,2,3,0,2,4,19,0,0,1,1,1,9,9,224,1,0,0,0,0,0,0
2870,6064528,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,1,3,1,5,3,110007,2,2,3,0,2,4,19,0,0,0,0,1,1,2,224,1,23,18,0,0,0,0
2871,9605605,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,049-S Kapashera,,,1,3,1,5,5,110037,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,2,2,0,0
2872,2729113,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,030-E Jhilmil,,,1,3,1,5,5,110032,2,2,3,0,2,19,0,0,0,0,0,1,2,9,206,1,0,0,0,0,0,0
2873,7475692,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,032-N Rohini C,,,2,3,1,8,5,110085,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,8,6,6,4,0,0
2874,6384933,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,048-E Subhash Mohalla,,,2,3,1,8,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,24,14,0,0,0,0
2875,4471947,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,6,3,1,10,3,110021,2,2,3,0,2,4,0,0,0,1,0,1,1,2,220,1,9,7,0,1,0,0
2876,9418160,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,037-S Matiala,,,3,3,1,12,5,110078,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,75,40,0,0,0,0
2877,3986931,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,034-N Rohini D,,,3,3,1,12,1,110086,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,18,14,0,0,0,0
2878,3031232,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,5,1,6,12,1,110073,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2879,6051740,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,5,1,6,12,1,110073,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2880,4150143,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,5,1,6,12,1,110007,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2881,9687455,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,037-E Ram Nagar,,,3,3,1,12,1,110032,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,15,20,2,4,0,0
2882,3719042,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,053-E Gokal Puri,,,3,3,1,12,1,110094,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,19,13,2,4,0,0
2883,7996372,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,052-S Mahavir Enclave,,,3,3,1,12,5,110045,2,2,3,0,2,19,0,0,0,1,1,1,2,9,220,1,3,6,4,4,0,0
2884,5233921,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,019-S Ranhola,,,6,3,1,10,5,110041,2,2,3,0,2,19,0,0,0,1,0,1,2,9,220,1,8,7,1,0,0,0
2885,7276485,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,010-N Sant Nagar,,,1,2,1,5,3,110042,2,1,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,62,0,0,0,0
2886,5485920,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,010-E Vinod Nagar,,,1,1,1,5,3,110092,2,1,3,0,2,4,19,0,0,0,0,1,2,2,224,1,0,0,55,0,0,0
2887,9997012,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,011-S Pratap Nagar,,,1,3,1,5,3,110018,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,6,6,0,0,0,0
2888,1152829,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,1,3,1,5,3,110091,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,24,27,0,0,0,0
2889,1842244,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,001-S Madipur,,,1,3,1,5,3,110063,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,45,38,1,0,0,0
2890,9310916,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,005-N Bankner,,,1,3,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,7,8,0,0,0,0
2891,9639394,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,033-S Manglapuri,,,1,3,1,5,3,110045,2,2,3,0,2,4,0,0,0,0,0,1,1,2,216,1,29,17,0,0,0,0
2892,7742952,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,027-N Budh Vihar,,,1,2,1,5,3,110086,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,43,0,2,0,0
2893,5962739,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,001-S Madipur,,,1,3,1,5,3,110063,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,16,12,16,19,1,0
2894,7450114,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,084-N Chandni Chowk,,,1,3,1,5,3,110006,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,8,7,0,0,0,0
2895,1509161,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,008-N Jharoda,,,1,3,1,5,5,110084,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,9,14,0,0,0,0
2896,4653635,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,065-N Saraswati Vihar,,,1,3,1,5,5,110034,2,2,3,0,2,19,0,0,0,0,0,1,1,9,210,1,21,12,10,6,0,0
2897,2194943,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,035-N Kanjhawala,,,1,3,1,5,5,110081,2,2,3,0,2,19,0,0,0,0,0,1,1,9,230,1,18,6,0,0,0,0
2898,2650593,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,021-S Hastsal,,,2,3,1,8,5,110059,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,57,36,8,8,0,0
2899,1150742,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,020-N Swami Sharda Nand Colony,,,2,3,1,8,5,110042,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,12,6,0,0,0,0
2900,7172895,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,056-E Shiv Vihar,,,2,3,1,8,5,110094,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,0,0,0
2901,9755383,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,066-S Munirka,,,3,3,1,12,92,110022,2,2,3,0,2,19,0,0,0,1,1,1,2,2,220,1,0,0,23,34,1,1
2902,4343101,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,VIKAS NAGAR,,,1,3,1,5,5,110059,2,2,3,0,2,19,0,0,0,0,0,1,1,9,222,1,51,34,9,4,0,0
2903,9697294,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,028-S Uttam Nagar,,,1,3,1,5,5,110059,2,2,3,0,2,19,0,0,0,0,0,1,2,9,248,1,0,0,0,0,0,0
2904,7720694,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,SAINIK ENCLAVE,,,1,3,1,5,5,110059,2,2,3,0,2,19,0,0,0,0,0,1,1,9,230,1,24,23,0,0,0,0
2905,6690363,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,037-N Nangloi,,,1,3,1,5,5,110041,2,2,3,0,2,19,4,0,0,0,0,1,1,9,220,1,1,0,16,16,0,0
2906,2577733,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,3,3,1,12,5,110073,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,7,6,0,0,0,0
2907,7427130,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,006-S Tagore Garden,,,1,2,1,5,3,110018,2,1,3,0,2,4,19,0,0,0,0,1,1,2,228,1,0,26,0,1,0,0
2908,8290752,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,091-N Ram Nagar,,,1,3,1,5,3,110005,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,7,17,0,0,0,0
2909,9347316,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,087-S Chitaranjan Park,,,1,3,1,5,3,110019,2,2,3,0,2,4,2,19,0,0,0,1,1,2,220,1,18,15,7,1,1,0
2910,4853262,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,1,2,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,35,0,3,0,0
2911,2040054,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,060-N Rohini-I,,,1,3,1,5,3,110085,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,25,19,0,0,0,0
2912,6974966,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,094-S Pul Pehladpur,,,1,1,1,5,3,110044,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,25,0,13,0
2913,7836488,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,1,2,1,5,3,110042,2,2,3,0,2,4,0,0,0,0,0,1,1,2,229,1,0,52,0,3,0,0
2914,2939947,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,048-E Subhash Mohalla,,,1,3,1,5,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,222,1,0,0,0,0,0,0
2915,7167371,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,060-E Sonia Vihar,,,1,3,1,5,5,110094,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,2,1,0,0
2916,3136183,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,053-N Rohini-E,,,2,3,1,8,5,110085,2,2,3,0,2,19,4,0,0,0,0,1,1,9,220,1,45,29,9,3,0,0
2917,1363802,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,084-S Sangam Vihar-D,,,1,3,1,5,5,110062,2,2,3,0,2,19,0,0,0,0,0,1,2,9,221,1,1,1,20,13,0,0
2918,4070158,DELHI,NORTH WEST A,2,,,,,2,3,1,8,5,110040,2,2,3,0,2,19,4,0,0,0,0,1,1,9,220,1,46,32,0,2,0,0
2919,8319687,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,047-E Braham Puri,,,1,3,1,5,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,2,1,0,0
2920,4735624,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,020-S Vikaspuri,,,1,3,1,5,5,110018,2,2,3,0,2,19,0,0,0,0,0,1,1,9,230,1,8,8,4,0,0,0
2921,5125604,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,025-S Mohan Garden-South,,,6,3,1,10,5,110059,2,2,3,0,2,19,0,0,0,1,0,1,1,9,220,1,21,18,6,3,0,0
2922,1509553,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,038-N Nilothi,,,6,3,1,10,5,110041,2,2,3,0,2,19,0,0,0,1,0,1,2,9,250,1,3,0,17,8,0,0
2923,4402544,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,034-S Nangli Sakrawati,,,6,3,1,10,5,110043,2,2,3,0,2,19,0,0,0,1,0,1,1,9,220,1,5,3,3,2,0,0
2924,4006170,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,096-S Molarband,,,5,1,6,12,1,110044,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2925,4002262,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,090-N Ballimaran,,,3,2,1,12,5,110006,2,2,3,0,1,19,0,0,0,1,1,1,1,9,220,1,0,155,0,0,0,0
2926,3582742,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,007-N Burari,,,3,3,1,12,5,110084,2,2,3,0,2,19,4,0,0,1,1,1,1,9,222,1,28,24,54,47,3,1
2927,9488988,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,060-E Sonia Vihar,,,1,3,1,5,5,110094,2,2,3,0,2,19,0,0,0,0,0,1,2,9,245,1,0,0,0,0,0,0
2928,1333385,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,059-E Nehru Vihar,,,1,3,1,5,5,110094,2,2,2,3,2,19,0,0,0,0,0,1,2,9,220,1,0,1,0,1,0,0
2929,8747092,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,064-N Pitampura,,,3,3,1,12,92,110034,2,1,3,0,2,19,0,0,0,1,1,1,2,2,215,2,0,1,0,0,46,47
2930,7517888,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,052-S Mahavir Enclave,,,3,3,1,12,1,110045,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,59,0,3,0,0,0
2931,9190361,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,036-N Rani Khera,,,3,3,1,12,1,110081,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,11,21,2,4,0,0
2932,7109521,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,088-S Chirag Delhi,,,5,1,6,12,1,110017,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2933,7901973,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,015-E Shakarpur,,,3,2,1,12,1,110092,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,35,0,1,0,0
2934,5146517,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,1,3,1,5,3,110031,2,2,3,0,2,4,19,0,0,0,0,1,1,2,219,1,1,1,0,0,0,0
2935,1695643,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,072-S Bhati,,,1,3,1,5,3,110074,2,2,3,0,2,4,19,0,0,0,0,1,1,2,226,1,22,13,0,0,0,0
2936,7666216,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,006-N Kadipur,,,1,3,1,5,3,110036,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,3,1,0,0,0
2937,5019695,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,081-N Kishan Ganj,,,1,2,1,5,3,110007,2,1,3,0,2,4,0,0,0,0,0,1,1,2,250,1,0,13,0,0,0,0
2938,3652575,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,066-S Munirka,,,1,3,1,5,3,110022,2,2,3,0,2,4,19,0,0,0,0,1,1,2,223,1,20,26,3,4,1,0
2939,1987527,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,069-N Shakur Pur,,,1,3,1,5,3,110034,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,25,19,0,0,0,0
2940,6024794,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,017-N Adarsh Nagar,,,1,1,1,5,3,110033,2,2,3,0,2,4,0,0,0,0,0,1,2,2,222,1,0,0,0,0,0,0
2941,7958272,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,037-N Nangloi,,,1,3,1,5,5,110041,2,2,3,0,2,19,0,0,0,0,0,1,2,9,210,1,1,2,16,15,0,0
2942,1816223,DELHI,SOUTH WEST A,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,2,3,1,8,5,110023,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,12,13,4,3,0,0
2943,3933603,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,102-N Rajinder Nagar,,,3,2,1,12,4,110060,2,2,3,0,2,19,0,0,0,1,1,1,2,2,220,1,0,0,0,81,0,0
2944,1019414,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,073-S Aya Nagar,,,3,3,1,12,5,110047,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,61,48,31,20,0,0
2945,5889877,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,064-N Pitampura,,,3,3,1,12,5,110034,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,75,73,9,8,0,0
2946,3253790,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,036-S Dwarka - A,,,3,3,1,12,5,110075,2,2,3,0,2,19,0,0,0,1,1,1,1,9,223,1,49,54,7,3,0,0
2947,7996009,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,069-S Vasant Kunj,,,3,3,1,12,5,110070,2,2,2,3,2,19,0,0,0,1,1,1,1,9,220,1,132,86,18,8,0,0
2948,5136213,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,084-N Chandni Chowk,,,7,1,6,10,1,110006,2,2,3,0,2,4,18,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0
2949,7081210,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,057-S Lajpat Nagar,,,3,3,1,12,5,110003,2,2,3,0,2,19,0,0,0,1,1,1,1,9,224,1,152,89,27,16,0,0
2950,9884047,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,015-S Janakpuri West,,,3,3,1,12,5,110058,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,65,53,10,4,0,0
2951,9171639,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,086-S Greater Kailash,,,6,3,1,10,5,110048,2,2,3,0,2,19,0,0,0,1,0,1,1,9,230,1,25,16,1,2,0,0
2952,1048163,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,017-N Adarsh Nagar,,,1,3,1,5,5,110033,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,18,11,0,0
2953,8914936,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,025-S Mohan Garden-South,,,2,3,1,8,5,110059,2,2,3,0,2,19,0,0,0,0,0,1,1,9,228,1,28,19,8,7,0,0
2954,6901073,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,093-N Paharganj,,,1,1,1,5,4,110055,2,1,3,0,2,4,0,0,0,0,0,1,2,2,212,1,0,0,0,0,0,0
2955,9734663,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,1,3,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,226,1,17,8,0,0,0,0
2956,9737393,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,029-E Vivek Vihar,,,1,3,1,5,3,110095,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,17,23,3,0,3,7
2957,1367746,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,001-E Mayur Vihar Phase-I,,,1,3,1,5,1,110091,1,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,1,4,0,0,0,0
2958,7500977,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,099-S Om Vihar,,,1,3,1,5,5,110044,2,2,3,0,2,19,4,0,0,0,0,1,2,9,220,1,0,1,40,27,0,0
2959,7253561,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,021-N Jahangir Puri,,,1,2,1,5,3,110033,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,0,40,0,1,0,0
2960,5982966,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,006-S Tagore Garden,,,1,1,1,5,3,110018,2,1,3,0,2,4,19,0,0,0,0,1,2,2,228,1,0,0,29,0,0,0
2961,1908348,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,075-S Tigri,,,1,3,1,5,5,110062,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,10,7,0,1,0,0
2962,4613163,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,043-N Prem Nagar,,,2,3,1,8,5,110086,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,23,19,0,0
2963,7354536,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,094-S Pul Pehladpur,,,2,3,1,8,5,110044,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,2,1,0,0
2964,6388168,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,038-E Rohtash Nagar,,,2,3,1,8,5,110032,2,2,3,0,2,19,0,0,0,0,0,1,1,9,223,1,30,21,7,3,0,0
2965,5563783,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,039-S Chhawla,,,1,3,1,5,3,110071,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,22,29,0,0,0,0
2966,2793395,DELHI,SOUTH WEST A,2,Delhi Cantonment Board-Cantonment Board,Ward No. 8,,,3,3,1,12,5,110010,2,2,2,3,2,19,0,0,0,1,1,1,2,9,223,1,0,0,29,25,1,0
2967,9584570,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,073-S Aya Nagar,,,1,1,1,5,3,110047,2,1,3,0,2,4,19,0,0,0,0,1,2,2,223,1,0,0,37,0,1,0
2968,1564291,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,048-S Bijwasan,,,3,3,1,12,5,110061,2,2,3,0,2,19,0,0,0,1,1,1,2,9,210,1,0,0,10,11,0,0
2969,4822574,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,3,3,1,12,5,110039,2,2,3,0,2,19,0,0,0,1,1,1,1,9,222,1,12,9,1,3,0,0
2970,8216636,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,057-S Lajpat Nagar,,,3,3,1,12,5,110065,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,71,53,0,2,0,0
2971,5017240,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,083-N Civil Lines,,,10,3,9,12,1,110054,2,2,3,0,2,19,4,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2972,6839257,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,005-S Rajouri Garden,,,1,3,1,5,3,110027,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,28,20,1,0,0,0
2973,4598475,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,057-S Lajpat Nagar,,,10,3,9,12,1,110024,2,2,3,0,2,19,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2974,6836014,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,074-S Dakshin Puri Extension,,,5,1,6,12,1,110062,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2975,4347118,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,LADO SARAI,,,1,3,1,5,3,110017,2,2,3,0,2,4,19,0,0,0,0,1,1,2,227,1,22,13,1,1,0,0
2976,5063422,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,004-E New Ashok Nagar,,,5,1,6,12,1,110096,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
2977,3903716,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,099-N Karampura,,,3,3,1,12,1,110026,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,15,19,2,2,0,0
2978,4664191,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,1,1,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,43,0,0,0
